iShares Russell 1000 ETF,,,,,,,,,,,,,,
Fund Holdings as of,13-Apr-26,,,,,,,,,,,,,
Inception Date,15-May-00,,,,,,,,,,,,,
Shares Outstanding,"119,200,000.00",,,,,,,,,,,,,
Stock,-,,,,,,,,,,,,,
Bond,-,,,,,,,,,,,,,
Cash,-,,,,,,,,,,,,,
Other,-,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
VLTO,VERALTO CORP,Industrials,Equity,"15,949,898.55",0.04,"15,949,898.55","175,563.00",90.85,United States,NYSE,USD,1,USD,-
RGLD,ROYAL GOLD INC,Materials,Equity,"15,756,858.13",0.04,"15,756,858.13","59,579.00",264.47,United States,NASDAQ,USD,1,USD,-
EXE,EXPAND ENERGY CORP,Energy,Equity,"15,732,410.88",0.04,"15,732,410.88","160,896.00",97.78,United States,NASDAQ,USD,1,USD,-
DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,Equity,"15,728,455.74",0.04,"15,728,455.74","81,966.00",191.89,United States,NYSE,USD,1,USD,-
ZM,ZOOM COMMUNICATIONS INC CLASS A,Information Technology,Equity,"15,641,168.40",0.03,"15,641,168.40","188,903.00",82.8,United States,NASDAQ,USD,1,USD,-
LH,LABCORP HOLDINGS INC,Health Care,Equity,"15,633,644.04",0.03,"15,633,644.04","59,178.00",264.18,United States,NYSE,USD,1,USD,-
ATI,ATI INC,Industrials,Equity,"15,611,345.82",0.03,"15,611,345.82","95,319.00",163.78,United States,NYSE,USD,1,USD,-
STE,STERIS,Health Care,Equity,"15,540,282.90",0.03,"15,540,282.90","69,114.00",224.85,United States,NYSE,USD,1,USD,-
SW,SMURFIT WESTROCK PLC,Materials,Equity,"15,451,759.18",0.03,"15,451,759.18","366,938.00",42.11,United States,NYSE,USD,1,USD,-
ASTS,AST SPACEMOBILE INC CLASS A,Communication,Equity,"15,417,942.48",0.03,"15,417,942.48","155,784.00",98.97,United States,NASDAQ,USD,1,USD,-
ALB,ALBEMARLE CORP,Materials,Equity,"15,356,385.45",0.03,"15,356,385.45","82,815.00",185.43,United States,NYSE,USD,1,USD,-
DGX,QUEST DIAGNOSTICS INC,Health Care,Equity,"15,336,923.73",0.03,"15,336,923.73","79,503.00",192.91,United States,NYSE,USD,1,USD,-
TROW,T ROWE PRICE GROUP INC,Financials,Equity,"15,337,201.14",0.03,"15,337,201.14","162,522.00",94.37,United States,NASDAQ,USD,1,USD,-
CPAY,CORPAY INC,Financials,Equity,"15,222,395.83",0.03,"15,222,395.83","48,299.00",315.17,United States,NYSE,USD,1,USD,-
CRS,CARPENTER TECHNOLOGY CORP,Industrials,Equity,"15,059,490.81",0.03,"15,059,490.81","33,943.00",443.67,United States,NYSE,USD,1,USD,-
NVT,NVENT ELECTRIC PLC,Industrials,Equity,"15,007,797.80",0.03,"15,007,797.80","112,705.00",133.16,United States,NYSE,USD,1,USD,-
BURL,BURLINGTON STORES INC,Consumer Discretionary,Equity,"14,885,753.76",0.03,"14,885,753.76","44,784.00",332.39,United States,NYSE,USD,1,USD,-
BWXT,BWX TECHNOLOGIES INC,Industrials,Equity,"14,867,825.31",0.03,"14,867,825.31","63,857.00",232.83,United States,NYSE,USD,1,USD,-
ALAB,ASTERA LABS INC,Information Technology,Equity,"14,842,419.87",0.03,"14,842,419.87","88,986.00",166.79,United States,NASDAQ,USD,1,USD,-
ENTG,ENTEGRIS INC,Information Technology,Equity,"14,644,256.48",0.03,"14,644,256.48","106,064.00",138.07,United States,NASDAQ,USD,1,USD,-
SOFI,SOFI TECHNOLOGIES INC,Financials,Equity,"14,632,105.40",0.03,"14,632,105.40","858,188.00",17.05,United States,NASDAQ,USD,1,USD,-
KEY,KEYCORP,Financials,Equity,"14,509,307.52",0.03,"14,509,307.52","668,016.00",21.72,United States,NYSE,USD,1,USD,-
USFD,US FOODS HOLDING CORP,Consumer Staples,Equity,"14,500,577.13",0.03,"14,500,577.13","158,667.00",91.39,United States,NYSE,USD,1,USD,-
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,Equity,"14,385,089.95",0.03,"14,385,089.95","153,769.00",93.55,United States,NASDAQ,USD,1,USD,-
FSLR,FIRST SOLAR INC,Information Technology,Equity,"14,339,450.20",0.03,"14,339,450.20","71,572.00",200.35,United States,NASDAQ,USD,1,USD,-
ARES,ARES MANAGEMENT CORP CLASS A,Financials,Equity,"14,163,476.88",0.03,"14,163,476.88","132,766.00",106.68,United States,NYSE,USD,1,USD,-
LDOS,LEIDOS HOLDINGS INC,Industrials,Equity,"14,166,080.28",0.03,"14,166,080.28","89,892.00",157.59,United States,NYSE,USD,1,USD,-
SNA,SNAP ON INC,Industrials,Equity,"13,975,166.52",0.03,"13,975,166.52","36,612.00",381.71,United States,NYSE,USD,1,USD,-
PSTG,EVERPURE INC CLASS A,Information Technology,Equity,"13,952,760.25",0.03,"13,952,760.25","220,597.00",63.25,United States,NYSE,USD,1,USD,-
DD,DUPONT DE NEMOURS INC,Materials,Equity,"13,937,398.55",0.03,"13,937,398.55","295,597.00",47.15,United States,NYSE,USD,1,USD,-
DLTR,DOLLAR TREE INC,Consumer Staples,Equity,"13,923,689.29",0.03,"13,923,689.29","136,333.00",102.13,United States,NASDAQ,USD,1,USD,-
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,Equity,"13,902,548.88",0.03,"13,902,548.88","96,626.00",143.88,United States,NYSE,USD,1,USD,-
NTAP,NETAPP INC,Information Technology,Equity,"13,889,258.40",0.03,"13,889,258.40","141,151.00",98.4,United States,NASDAQ,USD,1,USD,-
ILMN,ILLUMINA INC,Health Care,Equity,"13,795,981.44",0.03,"13,795,981.44","108,664.00",126.96,United States,NASDAQ,USD,1,USD,-
BRO,BROWN & BROWN INC,Financials,Equity,"13,786,327.98",0.03,"13,786,327.98","204,363.00",67.46,United States,NYSE,USD,1,USD,-
CHRW,CH ROBINSON WORLDWIDE INC,Industrials,Equity,"13,748,885.64",0.03,"13,748,885.64","83,367.00",164.92,United States,NASDAQ,USD,1,USD,-
RDDT,REDDIT INC CLASS A,Communication,Equity,"13,700,771.60",0.03,"13,700,771.60","91,736.00",149.35,United States,NYSE,USD,1,USD,-
IP,INTERNATIONAL PAPER,Materials,Equity,"13,612,029.90",0.03,"13,612,029.90","371,406.00",36.65,United States,NYSE,USD,1,USD,-
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,Equity,"13,572,620.46",0.03,"13,572,620.46","179,746.00",75.51,United States,NYSE,USD,1,USD,-
KHC,KRAFT HEINZ,Consumer Staples,Equity,"13,496,503.70",0.03,"13,496,503.70","601,985.00",22.42,United States,NASDAQ,USD,1,USD,-
FWONK,LIBERTY MEDIA FORMULA ONE SERIES C,Communication,Equity,"13,480,307.44",0.03,"13,480,307.44","148,658.00",90.68,United States,NASDAQ,USD,1,USD,-
AA,ALCOA CORP,Materials,Equity,"13,466,240.59",0.03,"13,466,240.59","183,689.00",73.31,United States,NYSE,USD,1,USD,-
FTV,FORTIVE CORP,Industrials,Equity,"13,432,760.46",0.03,"13,432,760.46","224,553.00",59.82,United States,NYSE,USD,1,USD,-
RBA,RB GLOBAL INC,Industrials,Equity,"13,424,536.20",0.03,"13,424,536.20","130,310.00",103.02,Canada,NYSE,USD,1,USD,-
EVRG,EVERGY INC,Utilities,Equity,"13,405,050.80",0.03,"13,405,050.80","162,584.00",82.45,United States,NASDAQ,USD,1,USD,-
ZBH,ZIMMER BIOMET HOLDINGS INC,Health Care,Equity,"13,386,117.36",0.03,"13,386,117.36","140,404.00",95.34,United States,NYSE,USD,1,USD,-
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Communication,Equity,"13,387,681.70",0.03,"13,387,681.70","59,159.00",226.3,United States,NASDAQ,USD,1,USD,-
CF,CF INDUSTRIES HOLDINGS INC,Materials,Equity,"13,388,450.40",0.03,"13,388,450.40","110,030.00",121.68,United States,NYSE,USD,1,USD,-
RPRX,ROYALTY PHARMA PLC CLASS A,Health Care,Equity,"13,353,555.47",0.03,"13,353,555.47","275,729.00",48.43,United States,NASDAQ,USD,1,USD,-
L,LOEWS CORP,Financials,Equity,"13,276,321.66",0.03,"13,276,321.66","120,442.00",110.23,United States,NYSE,USD,1,USD,-
ITT,ITT INC,Industrials,Equity,"13,196,719.25",0.03,"13,196,719.25","59,917.00",220.25,United States,NYSE,USD,1,USD,-
LNT,ALLIANT ENERGY CORP,Utilities,Equity,"13,174,704.45",0.03,"13,174,704.45","181,695.00",72.51,United States,NASDAQ,USD,1,USD,-
MKSI,MKS,Information Technology,Equity,"13,144,328.88",0.03,"13,144,328.88","48,116.00",273.18,United States,NASDAQ,USD,1,USD,-
AMCR,AMCOR PLC,Materials,Equity,"13,139,312.64",0.03,"13,139,312.64","320,784.00",40.96,United States,NYSE,USD,1,USD,-
MDB,MONGODB INC CLASS A,Information Technology,Equity,"13,135,051.36",0.03,"13,135,051.36","55,624.00",236.14,United States,NASDAQ,USD,1,USD,-
PKG,PACKAGING CORP OF AMERICA,Materials,Equity,"13,106,168.64",0.03,"13,106,168.64","62,268.00",210.48,United States,NYSE,USD,1,USD,-
WST,WEST PHARMACEUTICAL SERVICES INC,Health Care,Equity,"13,083,526.84",0.03,"13,083,526.84","50,329.00",259.96,United States,NYSE,USD,1,USD,-
GIS,GENERAL MILLS INC,Consumer Staples,Equity,"13,045,674.24",0.03,"13,045,674.24","377,479.00",34.56,United States,NYSE,USD,1,USD,-
LEN,LENNAR A CORP CLASS A,Consumer Discretionary,Equity,"13,036,340.73",0.03,"13,036,340.73","145,187.00",89.79,United States,NYSE,USD,1,USD,-
RBC,RBC BEARINGS INC,Industrials,Equity,"13,024,663.62",0.03,"13,024,663.62","21,863.00",595.74,United States,NYSE,USD,1,USD,-
BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,Equity,"12,979,682.24",0.03,"12,979,682.24","82,484.00",157.36,United States,NYSE,USD,1,USD,-
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,Equity,"12,971,605.50",0.03,"12,971,605.50","180,915.00",71.7,United States,NYSE,USD,1,USD,-
NVR,NVR INC,Consumer Discretionary,Equity,"12,959,809.59",0.03,"12,959,809.59","1,911.00","6,781.69",United States,NYSE,USD,1,USD,-
EL,ESTEE LAUDER INC CLASS A,Consumer Staples,Equity,"12,922,571.55",0.03,"12,922,571.55","173,341.00",74.55,United States,NYSE,USD,1,USD,-
CNC,CENTENE CORP,Health Care,Equity,"12,895,038.21",0.03,"12,895,038.21","344,143.00",37.47,United States,NYSE,USD,1,USD,-
LUV,SOUTHWEST AIRLINES,Industrials,Equity,"12,860,936.70",0.03,"12,860,936.70","326,006.00",39.45,United States,NYSE,USD,1,USD,-
HPQ,HP INC,Information Technology,Equity,"12,752,855.25",0.03,"12,752,855.25","663,175.00",19.23,United States,NYSE,USD,1,USD,-
FCNCA,FIRST CITIZENS BANCSHARES INC CLAS,Financials,Equity,"12,755,163.75",0.03,"12,755,163.75","6,375.00","2,000.81",United States,NASDAQ,USD,1,USD,-
WY,WEYERHAEUSER REIT,Real Estate,Equity,"12,742,166.06",0.03,"12,742,166.06","513,383.00",24.82,United States,NYSE,USD,1,USD,-
MRNA,MODERNA INC,Health Care,Equity,"12,674,662.56",0.03,"12,674,662.56","250,092.00",50.68,United States,NASDAQ,USD,1,USD,-
TSN,TYSON FOODS INC CLASS A,Consumer Staples,Equity,"12,671,063.35",0.03,"12,671,063.35","196,603.00",64.45,United States,NYSE,USD,1,USD,-
JBHT,JB HUNT TRANSPORT SERVICES INC,Industrials,Equity,"12,524,695.47",0.03,"12,524,695.47","55,027.00",227.61,United States,NASDAQ,USD,1,USD,-
BAM,BROOKFIELD ASSET MANAGEMENT VOTING,Financials,Equity,"12,491,448.27",0.03,"12,491,448.27","269,619.00",46.33,Canada,NYSE,USD,1,USD,-
TWLO,TWILIO INC CLASS A,Information Technology,Equity,"12,384,864.40",0.03,"12,384,864.40","99,685.00",124.24,United States,NYSE,USD,1,USD,-
MTSI,MACOM TECHNOLOGY SOLUTIONS INC,Information Technology,Equity,"12,375,583.09",0.03,"12,375,583.09","46,943.00",263.63,United States,NASDAQ,USD,1,USD,-
BALL,BALL CORP,Materials,Equity,"12,247,770.00",0.03,"12,247,770.00","192,575.00",63.6,United States,NYSE,USD,1,USD,-
CDW,CDW CORP,Information Technology,Equity,"12,233,456.95",0.03,"12,233,456.95","92,755.00",131.89,United States,NASDAQ,USD,1,USD,-
FFIV,F5 INC,Information Technology,Equity,"12,135,621.98",0.03,"12,135,621.98","40,714.00",298.07,United States,NASDAQ,USD,1,USD,-
RS,RELIANCE STEEL & ALUMINUM,Materials,Equity,"12,063,969.04",0.03,"12,063,969.04","37,192.00",324.37,United States,NYSE,USD,1,USD,-
LULU,LULULEMON ATHLETICA INC,Consumer Discretionary,Equity,"12,065,528.32",0.03,"12,065,528.32","74,222.00",162.56,United States,NASDAQ,USD,1,USD,-
LVS,LAS VEGAS SANDS CORP,Consumer Discretionary,Equity,"12,055,257.84",0.03,"12,055,257.84","219,826.00",54.84,United States,NYSE,USD,1,USD,-
THC,TENET HEALTHCARE CORP,Health Care,Equity,"11,870,042.94",0.03,"11,870,042.94","61,506.00",192.99,United States,NYSE,USD,1,USD,-
HEIA,HEICO CORP CLASS A,Industrials,Equity,"11,812,616.96",0.03,"11,812,616.96","52,886.00",223.36,United States,NYSE,USD,1,USD,-
FLUT,FLUTTER ENTERTAINMENT PLC,Consumer Discretionary,Equity,"11,770,627.50",0.03,"11,770,627.50","111,750.00",105.33,United States,NYSE,USD,1,USD,-
APG,API GROUP CORP,Industrials,Equity,"11,651,765.76",0.03,"11,651,765.76","259,968.00",44.82,United States,NYSE,USD,1,USD,-
LII,LENNOX INTERNATIONAL INC,Industrials,Equity,"11,638,317.24",0.03,"11,638,317.24","22,473.00",517.88,United States,NYSE,USD,1,USD,-
SCCO,SOUTHERN COPPER CORP,Materials,Equity,"11,623,732.20",0.03,"11,623,732.20","59,190.00",196.38,Peru,NYSE,USD,1,USD,-
ROL,ROLLINS INC,Industrials,Equity,"11,611,095.84",0.03,"11,611,095.84","212,424.00",54.66,United States,NYSE,USD,1,USD,-
GPN,GLOBAL PAYMENTS INC,Financials,Equity,"11,611,669.26",0.03,"11,611,669.26","170,409.00",68.14,United States,NYSE,USD,1,USD,-
BG,BUNGE GLOBAL SA,Consumer Staples,Equity,"11,600,231.50",0.03,"11,600,231.50","93,929.00",123.5,United States,NYSE,USD,1,USD,-
TXT,TEXTRON INC,Industrials,Equity,"11,570,500.37",0.03,"11,570,500.37","124,267.00",93.11,United States,NYSE,USD,1,USD,-
OVV,OVINTIV INC,Energy,Equity,"11,466,886.90",0.03,"11,466,886.90","203,494.00",56.35,United States,NYSE,USD,1,USD,-
VTRS,VIATRIS INC,Health Care,Equity,"11,450,410.20",0.03,"11,450,410.20","827,940.00",13.83,United States,NASDAQ,USD,1,USD,-
PTC,PTC INC,Information Technology,Equity,"11,403,421.07",0.03,"11,403,421.07","84,967.00",134.21,United States,NASDAQ,USD,1,USD,-
SGI,SOMNIGROUP INTERNATIONAL INC,Consumer Discretionary,Equity,"11,385,136.64",0.03,"11,385,136.64","142,528.00",79.88,United States,NYSE,USD,1,USD,-
EWBC,EAST WEST BANCORP INC,Financials,Equity,"11,318,206.59",0.03,"11,318,206.59","96,399.00",117.41,United States,NASDAQ,USD,1,USD,-
DECK,DECKERS OUTDOOR CORP,Consumer Discretionary,Equity,"11,280,515.96",0.03,"11,280,515.96","104,314.00",108.14,United States,NYSE,USD,1,USD,-
ESS,ESSEX PROPERTY TRUST REIT INC,Real Estate,Equity,"11,236,109.30",0.03,"11,236,109.30","45,134.00",248.95,United States,NYSE,USD,1,USD,-
TRMB,TRIMBLE INC,Information Technology,Equity,"11,233,841.05",0.03,"11,233,841.05","167,945.00",66.89,United States,NASDAQ,USD,1,USD,-
SUI,SUN COMMUNITIES REIT INC,Real Estate,Equity,"11,228,865.92",0.03,"11,228,865.92","86,696.00",129.52,United States,NYSE,USD,1,USD,-
INVH,INVITATION HOMES INC,Real Estate,Equity,"11,143,667.48",0.02,"11,143,667.48","429,263.00",25.96,United States,NYSE,USD,1,USD,-
NLY,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,Equity,"11,138,908.22",0.02,"11,138,908.22","501,301.00",22.22,United States,NYSE,USD,1,USD,-
SNX,TD SYNNEX CORP,Information Technology,Equity,"11,133,880.60",0.02,"11,133,880.60","53,891.00",206.6,United States,NYSE,USD,1,USD,-
IEX,IDEX CORP,Industrials,Equity,"11,087,146.24",0.02,"11,087,146.24","54,052.00",205.12,United States,NYSE,USD,1,USD,-
WPC,W. P. CAREY REIT INC,Real Estate,Equity,"10,991,548.34",0.02,"10,991,548.34","154,354.00",71.21,United States,NYSE,USD,1,USD,-
CSGP,COSTAR GROUP INC,Real Estate,Equity,"10,930,921.12",0.02,"10,930,921.12","294,952.00",37.06,United States,NASDAQ,USD,1,USD,-
HII,HUNTINGTON INGALLS INDUSTRIES INC,Industrials,Equity,"10,857,511.50",0.02,"10,857,511.50","27,525.00",394.46,United States,NYSE,USD,1,USD,-
KIM,KIMCO REALTY REIT CORP,Real Estate,Equity,"10,833,216.80",0.02,"10,833,216.80","466,949.00",23.2,United States,NYSE,USD,1,USD,-
MDLN,MEDLINE INC CLASS A,Health Care,Equity,"10,831,181.94",0.02,"10,831,181.94","229,377.00",47.22,United States,NASDAQ,USD,1,USD,-
INCY,INCYTE CORP,Health Care,Equity,"10,785,397.35",0.02,"10,785,397.35","112,877.00",95.55,United States,NASDAQ,USD,1,USD,-
CLH,CLEAN HARBORS INC,Industrials,Equity,"10,771,120.80",0.02,"10,771,120.80","35,478.00",303.6,United States,NYSE,USD,1,USD,-
WCC,WESCO INTERNATIONAL INC,Industrials,Equity,"10,752,746.85",0.02,"10,752,746.85","35,307.00",304.55,United States,NYSE,USD,1,USD,-
JLL,JONES LANG LASALLE INC,Real Estate,Equity,"10,749,738.42",0.02,"10,749,738.42","33,123.00",324.54,United States,NYSE,USD,1,USD,-
GPC,GENUINE PARTS,Consumer Discretionary,Equity,"10,711,002.61",0.02,"10,711,002.61","97,559.00",109.79,United States,NYSE,USD,1,USD,-
WRB,WR BERKLEY CORP,Financials,Equity,"10,674,696.24",0.02,"10,674,696.24","159,419.00",66.96,United States,NYSE,USD,1,USD,-
NDSN,NORDSON CORP,Industrials,Equity,"10,566,585.73",0.02,"10,566,585.73","37,997.00",278.09,United States,NASDAQ,USD,1,USD,-
PNR,PENTAIR,Industrials,Equity,"10,510,982.40",0.02,"10,510,982.40","115,252.00",91.2,United States,NYSE,USD,1,USD,-
J,JACOBS SOLUTIONS INC,Industrials,Equity,"10,504,737.30",0.02,"10,504,737.30","83,830.00",125.31,United States,NYSE,USD,1,USD,-
CSL,CARLISLE COMPANIES INC,Industrials,Equity,"10,471,176.35",0.02,"10,471,176.35","29,345.00",356.83,United States,NYSE,USD,1,USD,-
TLN,TALEN ENERGY CORP,Utilities,Equity,"10,438,146.88",0.02,"10,438,146.88","32,011.00",326.08,United States,NASDAQ,USD,1,USD,-
MAA,MID AMERICA APARTMENT COMMUNITIES,Real Estate,Equity,"10,431,497.18",0.02,"10,431,497.18","82,862.00",125.89,United States,NYSE,USD,1,USD,-
LSCC,LATTICE SEMICONDUCTOR CORP,Information Technology,Equity,"10,416,189.36",0.02,"10,416,189.36","96,661.00",107.76,United States,NASDAQ,USD,1,USD,-
PR,PERMIAN RESOURCES CORP CLASS A,Energy,Equity,"10,364,234.32",0.02,"10,364,234.32","504,097.00",20.56,United States,NYSE,USD,1,USD,-
GGG,GRACO INC,Industrials,Equity,"10,314,130.67",0.02,"10,314,130.67","116,927.00",88.21,United States,NYSE,USD,1,USD,-
SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Industrials,Equity,"10,295,472.00",0.02,"10,295,472.00","148,800.00",69.19,United States,NASDAQ,USD,1,USD,-
TW,TRADEWEB MARKETS INC CLASS A,Financials,Equity,"10,262,863.50",0.02,"10,262,863.50","82,725.00",124.06,United States,NASDAQ,USD,1,USD,-
WSO,WATSCO INC,Industrials,Equity,"10,207,772.94",0.02,"10,207,772.94","24,522.00",416.27,United States,NYSE,USD,1,USD,-
RKT,ROCKET COMPANIES INC CLASS A,Financials,Equity,"10,188,872.40",0.02,"10,188,872.40","665,070.00",15.32,United States,NYSE,USD,1,USD,-
QXO,QXO INC,Industrials,Equity,"10,124,065.80",0.02,"10,124,065.80","456,039.00",22.2,United States,NYSE,USD,1,USD,-
RL,RALPH LAUREN CORP CLASS A,Consumer Discretionary,Equity,"10,117,389.24",0.02,"10,117,389.24","26,838.00",376.98,United States,NYSE,USD,1,USD,-
COO,COOPER INC,Health Care,Equity,"10,042,875.60",0.02,"10,042,875.60","140,068.00",71.7,United States,NASDAQ,USD,1,USD,-
AFRM,AFFIRM HOLDINGS INC CLASS A,Financials,Equity,"10,020,491.61",0.02,"10,020,491.61","192,813.00",51.97,United States,NASDAQ,USD,1,USD,-
REG,REGENCY CENTERS REIT CORP,Real Estate,Equity,"9,976,735.44",0.02,"9,976,735.44","127,368.00",78.33,United States,NASDAQ,USD,1,USD,-
LECO,LINCOLN ELECTRIC HOLDINGS INC,Industrials,Equity,"9,946,575.10",0.02,"9,946,575.10","38,234.00",260.15,United States,NASDAQ,USD,1,USD,-
EG,EVEREST GROUP LTD,Financials,Equity,"9,935,547.14",0.02,"9,935,547.14","29,798.00",333.43,United States,NYSE,USD,1,USD,-
TRU,TRANSUNION,Industrials,Equity,"9,843,040.80",0.02,"9,843,040.80","136,880.00",71.91,United States,NYSE,USD,1,USD,-
RRX,REGAL REXNORD CORP,Industrials,Equity,"9,837,498.43",0.02,"9,837,498.43","46,843.00",210.01,United States,NYSE,USD,1,USD,-
RNR,RENAISSANCERE HOLDING LTD,Financials,Equity,"9,816,094.08",0.02,"9,816,094.08","31,887.00",307.84,United States,NYSE,USD,1,USD,-
PODD,INSULET CORP,Health Care,Equity,"9,808,804.47",0.02,"9,808,804.47","49,587.00",197.81,United States,NASDAQ,USD,1,USD,-
APA,APA CORP,Energy,Equity,"9,798,219.31",0.02,"9,798,219.31","248,119.00",39.49,United States,NASDAQ,USD,1,USD,-
HST,HOST HOTELS & RESORTS REIT INC,Real Estate,Equity,"9,790,430.27",0.02,"9,790,430.27","483,001.00",20.27,United States,NASDAQ,USD,1,USD,-
RPM,RPM INTERNATIONAL INC,Materials,Equity,"9,776,494.08",0.02,"9,776,494.08","89,332.00",109.44,United States,NYSE,USD,1,USD,-
TYL,TYLER TECHNOLOGIES INC,Information Technology,Equity,"9,755,123.40",0.02,"9,755,123.40","30,404.00",320.85,United States,NYSE,USD,1,USD,-
MKC,MCCORMICK & CO NON-VOTING INC,Consumer Staples,Equity,"9,708,091.54",0.02,"9,708,091.54","179,414.00",54.11,United States,NYSE,USD,1,USD,-
PFGC,PERFORMANCE FOOD GROUP,Consumer Staples,Equity,"9,633,370.00",0.02,"9,633,370.00","109,160.00",88.25,United States,NYSE,USD,1,USD,-
VIK,VIKING HOLDINGS,Consumer Discretionary,Equity,"9,623,505.87",0.02,"9,623,505.87","123,047.00",78.21,United States,NYSE,USD,1,USD,-
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,Equity,"9,608,212.82",0.02,"9,608,212.82","101,203.00",94.94,United States,NASDAQ,USD,1,USD,-
TOL,TOLL BROTHERS INC,Consumer Discretionary,Equity,"9,588,166.12",0.02,"9,588,166.12","67,852.00",141.31,United States,NYSE,USD,1,USD,-
RGA,REINSURANCE GROUP OF AMERICA INC,Financials,Equity,"9,580,209.87",0.02,"9,580,209.87","46,409.00",206.43,United States,NYSE,USD,1,USD,-
PNFP,PINNACLE FINANCIAL PARTNERS INC,Financials,Equity,"9,572,277.90",0.02,"9,572,277.90","103,094.00",92.85,United States,NYSE,USD,1,USD,-
MAS,MASCO CORP,Industrials,Equity,"9,530,613.38",0.02,"9,530,613.38","148,198.00",64.31,United States,NYSE,USD,1,USD,-
DTM,DT MIDSTREAM INC,Energy,Equity,"9,496,770.04",0.02,"9,496,770.04","71,356.00",133.09,United States,NYSE,USD,1,USD,-
TKO,TKO GROUP HOLDINGS INC CLASS A,Communication,Equity,"9,478,144.83",0.02,"9,478,144.83","48,489.00",195.47,United States,NYSE,USD,1,USD,-
AVY,AVERY DENNISON CORP,Materials,Equity,"9,445,750.34",0.02,"9,445,750.34","54,847.00",172.22,United States,NYSE,USD,1,USD,-
MLI,MUELLER INDUSTRIES INC,Industrials,Equity,"9,423,053.64",0.02,"9,423,053.64","76,461.00",123.24,United States,NYSE,USD,1,USD,-
DKS,DICKS SPORTING INC,Consumer Discretionary,Equity,"9,415,848.12",0.02,"9,415,848.12","44,716.00",210.57,United States,NYSE,USD,1,USD,-
SMCI,SUPER MICRO COMPUTER INC,Information Technology,Equity,"9,401,789.25",0.02,"9,401,789.25","362,025.00",25.97,United States,NASDAQ,USD,1,USD,-
ROKU,ROKU INC CLASS A,Communication,Equity,"9,312,644.88",0.02,"9,312,644.88","90,134.00",103.32,United States,NASDAQ,USD,1,USD,-
FOXA,FOX CORP CLASS A,Communication,Equity,"9,291,873.05",0.02,"9,291,873.05","148,789.00",62.45,United States,NASDAQ,USD,1,USD,-
SOLS,SOLSTICE ADVANCED MATERIALS INC,Materials,Equity,"9,224,566.81",0.02,"9,224,566.81","112,481.00",82.01,United States,NASDAQ,USD,1,USD,-
UNM,UNUM,Financials,Equity,"9,216,599.20",0.02,"9,216,599.20","119,386.00",77.2,United States,NYSE,USD,1,USD,-
OHI,OMEGA HEALTHCARE INVESTORS REIT IN,Real Estate,Equity,"9,196,187.40",0.02,"9,196,187.40","202,470.00",45.42,United States,NYSE,USD,1,USD,-
HAS,HASBRO INC,Consumer Discretionary,Equity,"9,139,954.29",0.02,"9,139,954.29","98,821.00",92.49,United States,NASDAQ,USD,1,USD,-
FNF,FIDELITY NATIONAL FINANCIAL INC,Financials,Equity,"9,087,098.57",0.02,"9,087,098.57","192,973.00",47.09,United States,NYSE,USD,1,USD,-
APTV,APTIV PLC,Consumer Discretionary,Equity,"9,081,308.32",0.02,"9,081,308.32","152,987.00",59.36,United States,NYSE,USD,1,USD,-
CG,CARLYLE GROUP INC,Financials,Equity,"9,073,562.40",0.02,"9,073,562.40","184,422.00",49.2,United States,NASDAQ,USD,1,USD,-
CLX,CLOROX,Consumer Staples,Equity,"9,050,243.65",0.02,"9,050,243.65","87,535.00",103.39,United States,NYSE,USD,1,USD,-
NYT,NEW YORK TIMES CLASS A,Communication,Equity,"9,031,113.52",0.02,"9,031,113.52","113,828.00",79.34,United States,NYSE,USD,1,USD,-
GLPI,GAMING AND LEISURE PROPERTIES REIT,Real Estate,Equity,"8,983,346.95",0.02,"8,983,346.95","191,747.00",46.85,United States,NASDAQ,USD,1,USD,-
EVR,EVERCORE INC CLASS A,Financials,Equity,"8,953,492.68",0.02,"8,953,492.68","25,542.00",350.54,United States,NYSE,USD,1,USD,-
CCK,CROWN HOLDINGS INC,Materials,Equity,"8,903,452.14",0.02,"8,903,452.14","82,577.00",107.82,United States,NYSE,USD,1,USD,-
ALLE,ALLEGION PLC,Industrials,Equity,"8,848,645.89",0.02,"8,848,645.89","60,109.00",147.21,United States,NYSE,USD,1,USD,-
PEN,PENUMBRA INC,Health Care,Equity,"8,803,114.36",0.02,"8,803,114.36","26,557.00",331.48,United States,NYSE,USD,1,USD,-
TOST,TOAST INC CLASS A,Financials,Equity,"8,793,342.00",0.02,"8,793,342.00","323,880.00",27.15,United States,NYSE,USD,1,USD,-
